architecture,start_type,operation,language,memory_size,execution_time_ms,max_memory_usage_mb,init_duration_ms,billed_duration_ms
arm,cold,ecc256_verify,rust,128,37.31,24,0.0,38
arm,cold,ecc256_verify,rust,128,22.9,24,0.0,23
arm,cold,ecc256_verify,rust,128,37.71,24,0.0,38
arm,cold,ecc256_verify,rust,128,28.93,24,0.0,29
arm,cold,ecc256_verify,rust,128,23.7,24,0.0,24
arm,cold,ecc256_verify,rust,128,32.63,24,0.0,33
arm,cold,ecc256_verify,rust,128,29.7,24,0.0,30
arm,cold,ecc256_verify,rust,128,38.22,24,0.0,39
arm,cold,ecc256_verify,rust,128,30.39,25,0.0,31
arm,cold,ecc256_verify,rust,128,23.25,25,0.0,24
arm,cold,ecc256_verify,rust,128,35.76,25,0.0,36
arm,cold,ecc256_verify,rust,128,26.39,25,0.0,27
arm,cold,ecc256_verify,rust,128,27.08,25,0.0,28
arm,cold,ecc256_verify,rust,128,35.44,25,0.0,36
x86,cold,ecc256_verify,rust,512,125.31,25,48.66,174
x86,cold,ecc256_verify,rust,512,25.31,25,0.0,26
x86,cold,ecc256_verify,rust,512,23.39,25,0.0,24
x86,cold,ecc256_verify,rust,512,24.78,25,0.0,25
x86,cold,ecc256_verify,rust,512,24.79,25,0.0,25
x86,cold,ecc256_verify,rust,512,25.11,25,0.0,26
x86,cold,ecc256_verify,rust,512,24.18,26,0.0,25
x86,cold,ecc256_verify,rust,512,24.47,26,0.0,25
x86,cold,ecc256_verify,rust,512,24.04,26,0.0,25
x86,cold,ecc256_verify,rust,512,26.25,26,0.0,27
x86,cold,ecc256_verify,rust,512,22.89,26,0.0,23
x86,cold,ecc256_verify,rust,512,32.19,26,0.0,33
x86,cold,ecc256_verify,rust,512,26.15,26,0.0,27
x86,cold,ecc256_verify,rust,512,24.66,26,0.0,25
x86,cold,ecc256_verify,rust,512,24.18,26,0.0,25
x86,cold,ecc256_verify,rust,512,24.66,26,0.0,25
x86,cold,ecc256_verify,rust,512,24.75,26,0.0,25
x86,cold,ecc256_verify,rust,512,22.59,26,0.0,23
x86,cold,ecc256_verify,rust,512,24.48,26,0.0,25
x86,cold,ecc256_verify,rust,512,25.07,26,0.0,26
x86,cold,ecc256_verify,rust,512,26.21,26,0.0,27
x86,cold,ecc256_verify,rust,512,26.84,26,0.0,27
x86,cold,ecc256_verify,rust,512,25.65,26,0.0,26
x86,cold,ecc256_verify,rust,512,24.5,26,0.0,25
x86,cold,ecc256_verify,rust,512,26.13,26,0.0,27
x86,cold,ecc256_verify,rust,512,22.38,26,0.0,23
x86,cold,ecc256_verify,rust,512,27.99,26,0.0,28
x86,cold,ecc256_verify,rust,512,25.83,26,0.0,26
x86,cold,ecc256_verify,rust,512,23.39,26,0.0,24
x86,cold,ecc256_verify,rust,512,24.22,26,0.0,25
arm,cold,ecc256_verify,rust,512,97.23,25,39.24,137
arm,cold,ecc256_verify,rust,512,26.56,26,0.0,27
arm,cold,ecc256_verify,rust,512,24.36,26,0.0,25
arm,cold,ecc256_verify,rust,512,24.07,26,0.0,25
arm,cold,ecc256_verify,rust,512,23.66,26,0.0,24
arm,cold,ecc256_verify,rust,512,22.93,26,0.0,23
arm,cold,ecc256_verify,rust,512,26.09,26,0.0,27
arm,cold,ecc256_verify,rust,512,26.02,26,0.0,27
arm,cold,ecc256_verify,rust,512,26.16,26,0.0,27
arm,cold,ecc256_verify,rust,512,25.97,26,0.0,26
arm,cold,ecc256_verify,rust,512,25.18,26,0.0,26
arm,cold,ecc256_verify,rust,512,24.55,26,0.0,25
arm,cold,ecc256_verify,rust,512,25.4,26,0.0,26
arm,cold,ecc256_verify,rust,512,27.93,26,0.0,28
arm,cold,ecc256_verify,rust,512,26.47,26,0.0,27
arm,cold,ecc256_verify,rust,512,23.01,26,0.0,24
arm,cold,ecc256_verify,rust,512,25.5,27,0.0,26
arm,cold,ecc256_verify,rust,512,26.64,27,0.0,27
arm,cold,ecc256_verify,rust,512,44.16,27,0.0,45
arm,cold,ecc256_verify,rust,512,24.36,27,0.0,25
arm,cold,ecc256_verify,rust,512,24.73,27,0.0,25
arm,cold,ecc256_verify,rust,512,25.29,27,0.0,26
arm,cold,ecc256_verify,rust,512,23.85,27,0.0,24
arm,cold,ecc256_verify,rust,512,22.53,27,0.0,23
arm,cold,ecc256_verify,rust,512,23.04,27,0.0,24
arm,cold,ecc256_verify,rust,512,25.9,27,0.0,26
arm,cold,ecc256_verify,rust,512,24.42,27,0.0,25
arm,cold,ecc256_verify,rust,512,25.5,27,0.0,26
arm,cold,ecc256_verify,rust,512,23.89,27,0.0,24
arm,cold,ecc256_verify,rust,512,27.88,27,0.0,28
x86,cold,ecc256_verify,rust,1024,76.82,25,47.48,125
x86,cold,ecc256_verify,rust,1024,22.62,25,0.0,23
x86,cold,ecc256_verify,rust,1024,21.81,25,0.0,22
x86,cold,ecc256_verify,rust,1024,24.95,25,0.0,25
x86,cold,ecc256_verify,rust,1024,26.78,25,0.0,27
x86,cold,ecc256_verify,rust,1024,22.7,25,0.0,23
x86,cold,ecc256_verify,rust,1024,24.43,25,0.0,25
x86,cold,ecc256_verify,rust,1024,24.64,26,0.0,25
x86,cold,ecc256_verify,rust,1024,23.88,26,0.0,24
x86,cold,ecc256_verify,rust,1024,25.87,26,0.0,26
x86,cold,ecc256_verify,rust,1024,23.7,26,0.0,24
x86,cold,ecc256_verify,rust,1024,22.1,26,0.0,23
x86,cold,ecc256_verify,rust,1024,25.29,26,0.0,26
x86,cold,ecc256_verify,rust,1024,24.21,26,0.0,25
x86,cold,ecc256_verify,rust,1024,22.58,26,0.0,23
x86,cold,ecc256_verify,rust,1024,22.99,26,0.0,23
x86,cold,ecc256_verify,rust,1024,23.62,26,0.0,24
x86,cold,ecc256_verify,rust,1024,26.25,26,0.0,27
x86,cold,ecc256_verify,rust,1024,19.86,26,0.0,20
x86,cold,ecc256_verify,rust,1024,25.99,26,0.0,26
x86,cold,ecc256_verify,rust,1024,24.65,26,0.0,25
x86,cold,ecc256_verify,rust,1024,23.53,26,0.0,24
x86,cold,ecc256_verify,rust,1024,23.89,26,0.0,24
x86,cold,ecc256_verify,rust,1024,22.8,26,0.0,23
x86,cold,ecc256_verify,rust,1024,21.85,26,0.0,22
x86,cold,ecc256_verify,rust,1024,22.62,26,0.0,23
x86,cold,ecc256_verify,rust,1024,22.62,26,0.0,23
x86,cold,ecc256_verify,rust,1024,24.71,26,0.0,25
x86,cold,ecc256_verify,rust,1024,26.27,26,0.0,27
x86,cold,ecc256_verify,rust,1024,23.27,26,0.0,24
arm,cold,ecc256_verify,rust,1024,63.67,26,37.77,102
arm,cold,ecc256_verify,rust,1024,21.62,26,0.0,22
arm,cold,ecc256_verify,rust,1024,23.31,26,0.0,24
arm,cold,ecc256_verify,rust,1024,23.91,26,0.0,24
arm,cold,ecc256_verify,rust,1024,22.89,26,0.0,23
arm,cold,ecc256_verify,rust,1024,21.11,26,0.0,22
arm,cold,ecc256_verify,rust,1024,23.59,26,0.0,24
arm,cold,ecc256_verify,rust,1024,22.08,26,0.0,23
arm,cold,ecc256_verify,rust,1024,24.07,26,0.0,25
arm,cold,ecc256_verify,rust,1024,23.75,26,0.0,24
arm,cold,ecc256_verify,rust,1024,21.89,26,0.0,22
arm,cold,ecc256_verify,rust,1024,22.94,26,0.0,23
arm,cold,ecc256_verify,rust,1024,23.56,26,0.0,24
arm,cold,ecc256_verify,rust,1024,22.54,26,0.0,23
arm,cold,ecc256_verify,rust,1024,24.73,26,0.0,25
arm,cold,ecc256_verify,rust,1024,25.97,26,0.0,26
arm,cold,ecc256_verify,rust,1024,22.18,27,0.0,23
arm,cold,ecc256_verify,rust,1024,12.54,27,0.0,13
arm,cold,ecc256_verify,rust,1024,20.51,27,0.0,21
arm,cold,ecc256_verify,rust,1024,176.84,27,0.0,177
arm,cold,ecc256_verify,rust,1024,21.83,27,0.0,22
arm,cold,ecc256_verify,rust,1024,21.28,27,0.0,22
arm,cold,ecc256_verify,rust,1024,25.54,27,0.0,26
arm,cold,ecc256_verify,rust,1024,22.69,27,0.0,23
arm,cold,ecc256_verify,rust,1024,22.6,27,0.0,23
arm,cold,ecc256_verify,rust,1024,22.23,27,0.0,23
arm,cold,ecc256_verify,rust,1024,22.57,27,0.0,23
arm,cold,ecc256_verify,rust,1024,24.8,27,0.0,25
arm,cold,ecc256_verify,rust,1024,22.95,27,0.0,23
arm,cold,ecc256_verify,rust,1024,24.66,27,0.0,25
x86,cold,ecc256_verify,rust,1769,61.55,24,47.07,109
x86,cold,ecc256_verify,rust,1769,23.47,25,0.0,24
x86,cold,ecc256_verify,rust,1769,24.57,25,0.0,25
x86,cold,ecc256_verify,rust,1769,22.49,25,0.0,23
x86,cold,ecc256_verify,rust,1769,26.27,25,0.0,27
x86,cold,ecc256_verify,rust,1769,21.74,25,0.0,22
x86,cold,ecc256_verify,rust,1769,26.16,25,0.0,27
x86,cold,ecc256_verify,rust,1769,22.85,25,0.0,23
x86,cold,ecc256_verify,rust,1769,26.62,26,0.0,27
x86,cold,ecc256_verify,rust,1769,24.51,26,0.0,25
x86,cold,ecc256_verify,rust,1769,24.92,26,0.0,25
x86,cold,ecc256_verify,rust,1769,22.64,26,0.0,23
x86,cold,ecc256_verify,rust,1769,23.78,26,0.0,24
x86,cold,ecc256_verify,rust,1769,24.45,26,0.0,25
x86,cold,ecc256_verify,rust,1769,14.68,26,0.0,15
x86,cold,ecc256_verify,rust,1769,23.99,26,0.0,24
x86,cold,ecc256_verify,rust,1769,23.07,26,0.0,24
x86,cold,ecc256_verify,rust,1769,20.31,26,0.0,21
x86,cold,ecc256_verify,rust,1769,21.77,26,0.0,22
x86,cold,ecc256_verify,rust,1769,28.85,26,0.0,29
x86,cold,ecc256_verify,rust,1769,23.87,26,0.0,24
x86,cold,ecc256_verify,rust,1769,23.33,26,0.0,24
x86,cold,ecc256_verify,rust,1769,22.16,26,0.0,23
x86,cold,ecc256_verify,rust,1769,24.49,26,0.0,25
x86,cold,ecc256_verify,rust,1769,22.54,26,0.0,23
x86,cold,ecc256_verify,rust,1769,21.08,26,0.0,22
x86,cold,ecc256_verify,rust,1769,27.22,26,0.0,28
x86,cold,ecc256_verify,rust,1769,20.27,26,0.0,21
x86,cold,ecc256_verify,rust,1769,22.87,26,0.0,23
x86,cold,ecc256_verify,rust,1769,23.37,26,0.0,24
arm,cold,ecc256_verify,rust,1769,52.6,26,38.21,91
arm,cold,ecc256_verify,rust,1769,25.0,26,0.0,26
arm,cold,ecc256_verify,rust,1769,23.82,26,0.0,24
arm,cold,ecc256_verify,rust,1769,24.01,26,0.0,25
arm,cold,ecc256_verify,rust,1769,23.63,26,0.0,24
arm,cold,ecc256_verify,rust,1769,22.26,26,0.0,23
arm,cold,ecc256_verify,rust,1769,22.8,26,0.0,23
arm,cold,ecc256_verify,rust,1769,24.31,26,0.0,25
arm,cold,ecc256_verify,rust,1769,22.49,26,0.0,23
arm,cold,ecc256_verify,rust,1769,22.2,26,0.0,23
arm,cold,ecc256_verify,rust,1769,23.28,26,0.0,24
arm,cold,ecc256_verify,rust,1769,23.91,26,0.0,24
arm,cold,ecc256_verify,rust,1769,23.42,26,0.0,24
arm,cold,ecc256_verify,rust,1769,26.11,26,0.0,27
arm,cold,ecc256_verify,rust,1769,23.99,26,0.0,24
arm,cold,ecc256_verify,rust,1769,23.02,26,0.0,24
arm,cold,ecc256_verify,rust,1769,22.63,26,0.0,23
arm,cold,ecc256_verify,rust,1769,13.21,26,0.0,14
arm,cold,ecc256_verify,rust,1769,21.7,26,0.0,22
arm,cold,ecc256_verify,rust,1769,24.19,26,0.0,25
arm,cold,ecc256_verify,rust,1769,15.81,26,0.0,16
arm,cold,ecc256_verify,rust,1769,21.89,27,0.0,22
arm,cold,ecc256_verify,rust,1769,22.69,27,0.0,23
arm,cold,ecc256_verify,rust,1769,23.46,27,0.0,24
arm,cold,ecc256_verify,rust,1769,23.27,27,0.0,24
arm,cold,ecc256_verify,rust,1769,25.08,27,0.0,26
arm,cold,ecc256_verify,rust,1769,25.57,27,0.0,26
arm,cold,ecc256_verify,rust,1769,22.11,27,0.0,23
arm,cold,ecc256_verify,rust,1769,22.0,27,0.0,22
arm,cold,ecc256_verify,rust,1769,25.75,27,0.0,26
x86,cold,ecc256_verify,rust,3008,55.64,24,39.72,96
x86,cold,ecc256_verify,rust,3008,24.88,25,0.0,25
x86,cold,ecc256_verify,rust,3008,25.21,25,0.0,26
x86,cold,ecc256_verify,rust,3008,21.86,25,0.0,22
x86,cold,ecc256_verify,rust,3008,26.14,25,0.0,27
x86,cold,ecc256_verify,rust,3008,27.21,25,0.0,28
x86,cold,ecc256_verify,rust,3008,23.6,25,0.0,24
x86,cold,ecc256_verify,rust,3008,25.96,25,0.0,26
x86,cold,ecc256_verify,rust,3008,23.91,26,0.0,24
x86,cold,ecc256_verify,rust,3008,24.2,26,0.0,25
x86,cold,ecc256_verify,rust,3008,25.69,26,0.0,26
x86,cold,ecc256_verify,rust,3008,23.94,26,0.0,24
x86,cold,ecc256_verify,rust,3008,25.0,26,0.0,26
x86,cold,ecc256_verify,rust,3008,23.26,26,0.0,24
x86,cold,ecc256_verify,rust,3008,24.22,26,0.0,25
x86,cold,ecc256_verify,rust,3008,19.32,26,0.0,20
x86,cold,ecc256_verify,rust,3008,23.0,26,0.0,24
x86,cold,ecc256_verify,rust,3008,13.49,26,0.0,14
x86,cold,ecc256_verify,rust,3008,11.81,26,0.0,12
x86,cold,ecc256_verify,rust,3008,12.91,26,0.0,13
x86,cold,ecc256_verify,rust,3008,25.7,26,0.0,26
x86,cold,ecc256_verify,rust,3008,24.21,26,0.0,25
x86,cold,ecc256_verify,rust,3008,24.54,26,0.0,25
x86,cold,ecc256_verify,rust,3008,23.71,26,0.0,24
x86,cold,ecc256_verify,rust,3008,22.76,26,0.0,23
x86,cold,ecc256_verify,rust,3008,21.27,26,0.0,22
x86,cold,ecc256_verify,rust,3008,23.16,26,0.0,24
x86,cold,ecc256_verify,rust,3008,22.0,26,0.0,22
x86,cold,ecc256_verify,rust,3008,22.72,26,0.0,23
x86,cold,ecc256_verify,rust,3008,23.82,26,0.0,24
arm,cold,ecc256_verify,rust,3008,51.76,25,38.48,91
arm,cold,ecc256_verify,rust,3008,22.7,26,0.0,23
arm,cold,ecc256_verify,rust,3008,23.02,26,0.0,24
arm,cold,ecc256_verify,rust,3008,24.35,26,0.0,25
arm,cold,ecc256_verify,rust,3008,25.44,26,0.0,26
arm,cold,ecc256_verify,rust,3008,23.52,26,0.0,24
arm,cold,ecc256_verify,rust,3008,12.09,26,0.0,13
arm,cold,ecc256_verify,rust,3008,22.56,26,0.0,23
arm,cold,ecc256_verify,rust,3008,22.56,26,0.0,23
arm,cold,ecc256_verify,rust,3008,25.07,26,0.0,26
arm,cold,ecc256_verify,rust,3008,21.08,26,0.0,22
arm,cold,ecc256_verify,rust,3008,23.82,26,0.0,24
arm,cold,ecc256_verify,rust,3008,22.63,26,0.0,23
arm,cold,ecc256_verify,rust,3008,23.18,26,0.0,24
arm,cold,ecc256_verify,rust,3008,24.41,26,0.0,25
arm,cold,ecc256_verify,rust,3008,23.98,26,0.0,24
arm,cold,ecc256_verify,rust,3008,22.08,26,0.0,23
arm,cold,ecc256_verify,rust,3008,21.32,26,0.0,22
arm,cold,ecc256_verify,rust,3008,25.71,26,0.0,26
arm,cold,ecc256_verify,rust,3008,21.93,26,0.0,22
arm,cold,ecc256_verify,rust,3008,24.75,26,0.0,25
arm,cold,ecc256_verify,rust,3008,24.05,27,0.0,25
arm,cold,ecc256_verify,rust,3008,24.94,27,0.0,25
arm,cold,ecc256_verify,rust,3008,23.65,27,0.0,24
arm,cold,ecc256_verify,rust,3008,24.14,28,0.0,25
arm,cold,ecc256_verify,rust,3008,20.25,28,0.0,21
arm,cold,ecc256_verify,rust,3008,24.87,28,0.0,25
arm,cold,ecc256_verify,rust,3008,25.68,28,0.0,26
arm,cold,ecc256_verify,rust,3008,21.18,28,0.0,22
arm,cold,ecc256_verify,rust,3008,25.92,28,0.0,26
x86,cold,ecc384_sign,rust,128,520.31,24,49.83,571
x86,cold,ecc384_sign,rust,128,33.88,25,0.0,34
x86,cold,ecc384_sign,rust,128,24.3,25,0.0,25
x86,cold,ecc384_sign,rust,128,23.13,25,0.0,24
x86,cold,ecc384_sign,rust,128,24.57,25,0.0,25
x86,cold,ecc384_sign,rust,128,33.05,25,0.0,34
x86,cold,ecc384_sign,rust,128,31.26,25,0.0,32
x86,cold,ecc384_sign,rust,128,39.3,26,0.0,40
x86,cold,ecc384_sign,rust,128,31.52,26,0.0,32
x86,cold,ecc384_sign,rust,128,26.82,26,0.0,27
x86,cold,ecc384_sign,rust,128,31.6,26,0.0,32
x86,cold,ecc384_sign,rust,128,32.13,26,0.0,33
x86,cold,ecc384_sign,rust,128,39.58,26,0.0,40
x86,cold,ecc384_sign,rust,128,64.19,26,0.0,65
x86,cold,ecc384_sign,rust,128,21.86,26,0.0,22
x86,cold,ecc384_sign,rust,128,22.12,26,0.0,23
x86,cold,ecc384_sign,rust,128,31.99,26,0.0,32
x86,cold,ecc384_sign,rust,128,27.13,26,0.0,28
x86,cold,ecc384_sign,rust,128,22.89,26,0.0,23
x86,cold,ecc384_sign,rust,128,22.56,26,0.0,23
x86,cold,ecc384_sign,rust,128,28.73,26,0.0,29
x86,cold,ecc384_sign,rust,128,22.83,26,0.0,23
x86,cold,ecc384_sign,rust,128,24.2,26,0.0,25
x86,cold,ecc384_sign,rust,128,35.5,26,0.0,36
x86,cold,ecc384_sign,rust,128,22.04,26,0.0,23
x86,cold,ecc384_sign,rust,128,35.11,26,0.0,36
x86,cold,ecc384_sign,rust,128,24.31,26,0.0,25
x86,cold,ecc384_sign,rust,128,24.41,26,0.0,25
x86,cold,ecc384_sign,rust,128,30.69,26,0.0,31
x86,cold,ecc384_sign,rust,128,31.26,26,0.0,32
arm,cold,ecc384_sign,rust,128,403.21,23,53.15,457
arm,cold,ecc384_sign,rust,128,28.89,23,0.0,29
arm,cold,ecc384_sign,rust,128,41.16,23,0.0,42
arm,cold,ecc384_sign,rust,128,30.93,23,0.0,31
arm,cold,ecc384_sign,rust,128,24.19,23,0.0,25
arm,cold,ecc384_sign,rust,128,28.09,23,0.0,29
arm,cold,ecc384_sign,rust,128,25.21,24,0.0,26
arm,cold,ecc384_sign,rust,128,35.25,24,0.0,36
arm,cold,ecc384_sign,rust,128,36.13,24,0.0,37
arm,cold,ecc384_sign,rust,128,41.54,24,0.0,42
arm,cold,ecc384_sign,rust,128,26.22,24,0.0,27
arm,cold,ecc384_sign,rust,128,31.56,24,0.0,32
arm,cold,ecc384_sign,rust,128,36.8,24,0.0,37
arm,cold,ecc384_sign,rust,128,40.06,24,0.0,41
arm,cold,ecc384_sign,rust,128,41.25,24,0.0,42
arm,cold,ecc384_sign,rust,128,33.55,24,0.0,34
arm,cold,ecc384_sign,rust,128,39.81,24,0.0,40
arm,cold,ecc384_sign,rust,128,38.05,24,0.0,39
arm,cold,ecc384_sign,rust,128,177.06,24,0.0,178
arm,cold,ecc384_sign,rust,128,24.68,24,0.0,25
arm,cold,ecc384_sign,rust,128,35.3,24,0.0,36
arm,cold,ecc384_sign,rust,128,28.22,24,0.0,29
arm,cold,ecc384_sign,rust,128,23.3,24,0.0,24
arm,cold,ecc384_sign,rust,128,27.38,24,0.0,28
arm,cold,ecc384_sign,rust,128,36.3,24,0.0,37
arm,cold,ecc384_sign,rust,128,21.48,24,0.0,22
arm,cold,ecc384_sign,rust,128,29.66,24,0.0,30
arm,cold,ecc384_sign,rust,128,38.5,24,0.0,39
arm,cold,ecc384_sign,rust,128,24.45,24,0.0,25
arm,cold,ecc384_sign,rust,128,37.8,24,0.0,38
x86,cold,ecc384_sign,rust,512,139.27,25,50.8,191
x86,cold,ecc384_sign,rust,512,30.59,25,0.0,31
x86,cold,ecc384_sign,rust,512,29.73,25,0.0,30
x86,cold,ecc384_sign,rust,512,21.54,25,0.0,22
x86,cold,ecc384_sign,rust,512,22.84,25,0.0,23
x86,cold,ecc384_sign,rust,512,23.12,25,0.0,24
x86,cold,ecc384_sign,rust,512,22.26,26,0.0,23
x86,cold,ecc384_sign,rust,512,21.72,26,0.0,22
x86,cold,ecc384_sign,rust,512,22.39,26,0.0,23
x86,cold,ecc384_sign,rust,512,20.88,26,0.0,21
x86,cold,ecc384_sign,rust,512,21.34,26,0.0,22
x86,cold,ecc384_sign,rust,512,23.15,26,0.0,24
x86,cold,ecc384_sign,rust,512,23.52,26,0.0,24
x86,cold,ecc384_sign,rust,512,20.83,26,0.0,21
x86,cold,ecc384_sign,rust,512,24.14,26,0.0,25
x86,cold,ecc384_sign,rust,512,21.2,26,0.0,22
x86,cold,ecc384_sign,rust,512,10.77,26,0.0,11
x86,cold,ecc384_sign,rust,512,21.41,26,0.0,22
x86,cold,ecc384_sign,rust,512,20.76,26,0.0,21
x86,cold,ecc384_sign,rust,512,22.89,26,0.0,23
x86,cold,ecc384_sign,rust,512,10.86,26,0.0,11
x86,cold,ecc384_sign,rust,512,20.68,26,0.0,21
x86,cold,ecc384_sign,rust,512,21.42,26,0.0,22
x86,cold,ecc384_sign,rust,512,21.53,26,0.0,22
x86,cold,ecc384_sign,rust,512,20.96,26,0.0,21
x86,cold,ecc384_sign,rust,512,23.32,26,0.0,24
x86,cold,ecc384_sign,rust,512,22.27,26,0.0,23
x86,cold,ecc384_sign,rust,512,23.24,26,0.0,24
x86,cold,ecc384_sign,rust,512,23.01,26,0.0,24
x86,cold,ecc384_sign,rust,512,22.8,26,0.0,23
arm,cold,ecc384_sign,rust,512,95.69,25,39.15,135
arm,cold,ecc384_sign,rust,512,25.19,26,0.0,26
arm,cold,ecc384_sign,rust,512,23.76,26,0.0,24
arm,cold,ecc384_sign,rust,512,21.86,26,0.0,22
arm,cold,ecc384_sign,rust,512,21.55,26,0.0,22
arm,cold,ecc384_sign,rust,512,23.5,26,0.0,24
arm,cold,ecc384_sign,rust,512,21.67,26,0.0,22
arm,cold,ecc384_sign,rust,512,24.4,26,0.0,25
arm,cold,ecc384_sign,rust,512,23.85,26,0.0,24
arm,cold,ecc384_sign,rust,512,24.28,26,0.0,25
arm,cold,ecc384_sign,rust,512,22.06,26,0.0,23
arm,cold,ecc384_sign,rust,512,24.97,26,0.0,25
arm,cold,ecc384_sign,rust,512,27.19,26,0.0,28
arm,cold,ecc384_sign,rust,512,22.51,26,0.0,23
arm,cold,ecc384_sign,rust,512,23.44,26,0.0,24
arm,cold,ecc384_sign,rust,512,23.96,26,0.0,24
arm,cold,ecc384_sign,rust,512,21.21,26,0.0,22
arm,cold,ecc384_sign,rust,512,26.5,26,0.0,27
arm,cold,ecc384_sign,rust,512,21.67,26,0.0,22
arm,cold,ecc384_sign,rust,512,22.2,26,0.0,23
arm,cold,ecc384_sign,rust,512,13.22,26,0.0,14
arm,cold,ecc384_sign,rust,512,23.67,26,0.0,24
arm,cold,ecc384_sign,rust,512,22.0,26,0.0,23
arm,cold,ecc384_sign,rust,512,23.15,26,0.0,24
arm,cold,ecc384_sign,rust,512,22.11,27,0.0,23
arm,cold,ecc384_sign,rust,512,24.53,28,0.0,25
arm,cold,ecc384_sign,rust,512,24.45,28,0.0,25
arm,cold,ecc384_sign,rust,512,23.11,28,0.0,24
arm,cold,ecc384_sign,rust,512,23.69,28,0.0,24
arm,cold,ecc384_sign,rust,512,24.2,28,0.0,25
x86,cold,ecc384_sign,rust,1024,75.38,24,80.1,156
x86,cold,ecc384_sign,rust,1024,25.14,25,0.0,26
x86,cold,ecc384_sign,rust,1024,24.19,25,0.0,25
x86,cold,ecc384_sign,rust,1024,23.04,25,0.0,24
x86,cold,ecc384_sign,rust,1024,24.88,25,0.0,25
x86,cold,ecc384_sign,rust,1024,24.36,25,0.0,25
x86,cold,ecc384_sign,rust,1024,22.94,25,0.0,23
x86,cold,ecc384_sign,rust,1024,22.04,25,0.0,23
x86,cold,ecc384_sign,rust,1024,23.58,26,0.0,24
x86,cold,ecc384_sign,rust,1024,25.62,26,0.0,26
x86,cold,ecc384_sign,rust,1024,22.48,26,0.0,23
x86,cold,ecc384_sign,rust,1024,23.81,26,0.0,24
x86,cold,ecc384_sign,rust,1024,22.37,26,0.0,23
x86,cold,ecc384_sign,rust,1024,21.69,26,0.0,22
x86,cold,ecc384_sign,rust,1024,22.6,26,0.0,23
x86,cold,ecc384_sign,rust,1024,32.2,26,0.0,33
x86,cold,ecc384_sign,rust,1024,24.09,26,0.0,25
x86,cold,ecc384_sign,rust,1024,23.61,26,0.0,24
x86,cold,ecc384_sign,rust,1024,19.41,26,0.0,20
x86,cold,ecc384_sign,rust,1024,25.04,26,0.0,26
x86,cold,ecc384_sign,rust,1024,21.06,26,0.0,22
x86,cold,ecc384_sign,rust,1024,23.13,26,0.0,24
x86,cold,ecc384_sign,rust,1024,23.81,26,0.0,24
x86,cold,ecc384_sign,rust,1024,23.93,26,0.0,24
x86,cold,ecc384_sign,rust,1024,22.1,26,0.0,23
x86,cold,ecc384_sign,rust,1024,33.82,26,0.0,34
x86,cold,ecc384_sign,rust,1024,21.77,26,0.0,22
x86,cold,ecc384_sign,rust,1024,21.61,26,0.0,22
x86,cold,ecc384_sign,rust,1024,23.85,26,0.0,24
x86,cold,ecc384_sign,rust,1024,22.67,26,0.0,23
arm,cold,ecc384_sign,rust,1024,64.11,26,38.44,103
arm,cold,ecc384_sign,rust,1024,22.86,26,0.0,23
arm,cold,ecc384_sign,rust,1024,23.17,26,0.0,24
arm,cold,ecc384_sign,rust,1024,23.46,26,0.0,24
arm,cold,ecc384_sign,rust,1024,23.49,26,0.0,24
arm,cold,ecc384_sign,rust,1024,22.2,26,0.0,23
arm,cold,ecc384_sign,rust,1024,22.7,26,0.0,23
arm,cold,ecc384_sign,rust,1024,21.19,26,0.0,22
arm,cold,ecc384_sign,rust,1024,26.32,26,0.0,27
arm,cold,ecc384_sign,rust,1024,23.18,26,0.0,24
arm,cold,ecc384_sign,rust,1024,23.89,26,0.0,24
arm,cold,ecc384_sign,rust,1024,23.21,26,0.0,24
arm,cold,ecc384_sign,rust,1024,24.4,26,0.0,25
arm,cold,ecc384_sign,rust,1024,22.44,26,0.0,23
arm,cold,ecc384_sign,rust,1024,22.5,26,0.0,23
arm,cold,ecc384_sign,rust,1024,22.8,26,0.0,23
arm,cold,ecc384_sign,rust,1024,20.6,26,0.0,21
arm,cold,ecc384_sign,rust,1024,20.94,27,0.0,21
arm,cold,ecc384_sign,rust,1024,23.11,27,0.0,24
arm,cold,ecc384_sign,rust,1024,22.87,27,0.0,23
arm,cold,ecc384_sign,rust,1024,21.05,27,0.0,22
arm,cold,ecc384_sign,rust,1024,22.28,27,0.0,23
arm,cold,ecc384_sign,rust,1024,21.35,27,0.0,22
arm,cold,ecc384_sign,rust,1024,20.67,27,0.0,21
arm,cold,ecc384_sign,rust,1024,18.5,27,0.0,19
arm,cold,ecc384_sign,rust,1024,19.93,27,0.0,20
arm,cold,ecc384_sign,rust,1024,20.9,27,0.0,21
arm,cold,ecc384_sign,rust,1024,21.7,27,0.0,22
arm,cold,ecc384_sign,rust,1024,20.8,27,0.0,21
arm,cold,ecc384_sign,rust,1024,22.48,27,0.0,23
x86,cold,ecc384_sign,rust,1769,56.38,24,44.78,102
x86,cold,ecc384_sign,rust,1769,21.67,25,0.0,22
x86,cold,ecc384_sign,rust,1769,20.4,25,0.0,21
x86,cold,ecc384_sign,rust,1769,19.28,25,0.0,20
x86,cold,ecc384_sign,rust,1769,22.58,25,0.0,23
x86,cold,ecc384_sign,rust,1769,27.99,25,0.0,28
x86,cold,ecc384_sign,rust,1769,27.0,25,0.0,28
